page_title,original_title,page_url,section_name,section_link
Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031868/,Conclusions,
Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031868/,Acknowledgments,
Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031868/,References,
Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,Abstract,
Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,Introduction,
Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,Conclusions,
Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,References,
Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/,Abstract,
Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/,Materials and Methods,
Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/,Results,
Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/,Discussion,
Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/,Acknowledgments,
Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/,References,
Development of a size-separation technique to isolate Caenorhabditis elegans embryos using mesh filters,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,Abstract,
Development of a size-separation technique to isolate Caenorhabditis elegans embryos using mesh filters,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,Introduction,
Development of a size-separation technique to isolate Caenorhabditis elegans embryos using mesh filters,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,Materials and Methods,
Development of a size-separation technique to isolate Caenorhabditis elegans embryos using mesh filters,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,Results,
Development of a size-separation technique to isolate Caenorhabditis elegans embryos using mesh filters,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,Discussion,
Development of a size-separation technique to isolate Caenorhabditis elegans embryos using mesh filters,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,Acknowledgments,
Development of a size-separation technique to isolate Caenorhabditis elegans embryos using mesh filters,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,References,
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,Abstract,
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,Introduction,
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,Results,
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,Discussion,
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,Conclusions,
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,Acknowledgments,
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,References,
"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/,Abstract,
"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/,Materials and Methods,
"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/,Results,
"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/,Discussion,
"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/,Acknowledgments,
"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/,References,
Molecular Muscle Experiment: Hardware and Operational Lessons for Future Astrobiology Space Experiments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,Abstract,
Molecular Muscle Experiment: Hardware and Operational Lessons for Future Astrobiology Space Experiments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,Introduction,
Molecular Muscle Experiment: Hardware and Operational Lessons for Future Astrobiology Space Experiments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,Materials and Methods,
Molecular Muscle Experiment: Hardware and Operational Lessons for Future Astrobiology Space Experiments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,Results,
Molecular Muscle Experiment: Hardware and Operational Lessons for Future Astrobiology Space Experiments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,Discussion,
Molecular Muscle Experiment: Hardware and Operational Lessons for Future Astrobiology Space Experiments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,Acknowledgments,
Molecular Muscle Experiment: Hardware and Operational Lessons for Future Astrobiology Space Experiments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,References,
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,Abstract,
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,Introduction,
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,Materials and Methods,
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,Results,
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,Discussion,
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,Conclusions,
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,Acknowledgments,
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,References,
A Region of UNC-89 (obscurin) Lying Between Two Protein Kinase Domains is a Highly Elastic Spring Required for Proper Sarcomere Organization,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/,Abstract,
A Region of UNC-89 (obscurin) Lying Between Two Protein Kinase Domains is a Highly Elastic Spring Required for Proper Sarcomere Organization,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/,Introduction,
A Region of UNC-89 (obscurin) Lying Between Two Protein Kinase Domains is a Highly Elastic Spring Required for Proper Sarcomere Organization,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/,Materials and Methods,
A Region of UNC-89 (obscurin) Lying Between Two Protein Kinase Domains is a Highly Elastic Spring Required for Proper Sarcomere Organization,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/,Results,
A Region of UNC-89 (obscurin) Lying Between Two Protein Kinase Domains is a Highly Elastic Spring Required for Proper Sarcomere Organization,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/,Discussion,
A Region of UNC-89 (obscurin) Lying Between Two Protein Kinase Domains is a Highly Elastic Spring Required for Proper Sarcomere Organization,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/,References,
NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/,Abstract,
NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/,Introduction,
NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/,Results,
NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/,Discussion,
NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/,Conclusions,
NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/,References,
Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/,Abstract,
Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/,Introduction,
Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/,Results,
Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/,Discussion,
Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/,Acknowledgments,
Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/,References,
Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/,Abstract,
Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/,Introduction,
Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/,Results,
Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/,Discussion,
Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/,References,
A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,Abstract,
A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,Introduction,
A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,Materials and Methods,
A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,Results,
A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,Discussion,
A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,Conclusions,
A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,References,
Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/,Abstract,
Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/,Materials and Methods,
Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/,Results,
Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/,Discussion,
Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/,Acknowledgments,
Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/,References,
"Bisphosphonates attenuate age‐related muscle decline in 
Caenorhabditis elegans",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/,Abstract,
"Bisphosphonates attenuate age‐related muscle decline in 
Caenorhabditis elegans",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/,Introduction,
"Bisphosphonates attenuate age‐related muscle decline in 
Caenorhabditis elegans",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/,Results,
"Bisphosphonates attenuate age‐related muscle decline in 
Caenorhabditis elegans",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/,Discussion,
"Bisphosphonates attenuate age‐related muscle decline in 
Caenorhabditis elegans",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/,Conclusions,
"Bisphosphonates attenuate age‐related muscle decline in 
Caenorhabditis elegans",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/,References,
Spaceflight Induces Strength Decline in Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,Abstract,
Spaceflight Induces Strength Decline in Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,Introduction,
Spaceflight Induces Strength Decline in Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,Materials and Methods,
Spaceflight Induces Strength Decline in Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,Results,
Spaceflight Induces Strength Decline in Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,Discussion,
Spaceflight Induces Strength Decline in Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,Conclusions,
Spaceflight Induces Strength Decline in Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,Acknowledgments,
Spaceflight Induces Strength Decline in Caenorhabditis elegans,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,References,
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,Abstract,
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,Introduction,
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,Materials and Methods,
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,Results,
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,Discussion,
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,Acknowledgments,
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,References,
Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,Abstract,
Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,Introduction,
Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,Results,
Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,Discussion,
Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,References,
Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,Abstract,
Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,Introduction,
Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,Materials and Methods,
Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,Results,
Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,Discussion,
Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,Acknowledgments,
Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,References,
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,Abstract,
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,Introduction,
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,Materials and Methods,
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,Results,
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,Discussion,
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,References,
New perspectives on viable microbial communities in low-biomass cleanroom environments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,Abstract,
New perspectives on viable microbial communities in low-biomass cleanroom environments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,Introduction,
New perspectives on viable microbial communities in low-biomass cleanroom environments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,Materials and Methods,
New perspectives on viable microbial communities in low-biomass cleanroom environments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,Results,
New perspectives on viable microbial communities in low-biomass cleanroom environments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,Discussion,
New perspectives on viable microbial communities in low-biomass cleanroom environments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,Acknowledgments,
New perspectives on viable microbial communities in low-biomass cleanroom environments,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,References,
Wild mouse gut microbiota limits initial tuberculosis infection in BALB/c mice,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,Abstract,
Wild mouse gut microbiota limits initial tuberculosis infection in BALB/c mice,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,Introduction,
Wild mouse gut microbiota limits initial tuberculosis infection in BALB/c mice,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,Materials and Methods,
Wild mouse gut microbiota limits initial tuberculosis infection in BALB/c mice,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,Results,
Wild mouse gut microbiota limits initial tuberculosis infection in BALB/c mice,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,Discussion,
Wild mouse gut microbiota limits initial tuberculosis infection in BALB/c mice,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,Acknowledgments,
Wild mouse gut microbiota limits initial tuberculosis infection in BALB/c mice,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,References,
Microbiomes of the dust particles collected from the International Space Station and Spacecraft Assembly Facilities,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/,Abstract,
Microbiomes of the dust particles collected from the International Space Station and Spacecraft Assembly Facilities,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/,Results,
Microbiomes of the dust particles collected from the International Space Station and Spacecraft Assembly Facilities,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/,Discussion,
Microbiomes of the dust particles collected from the International Space Station and Spacecraft Assembly Facilities,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/,Conclusions,
Microbiomes of the dust particles collected from the International Space Station and Spacecraft Assembly Facilities,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/,References,
"Draft Genome Sequences of Two Aspergillus fumigatus Strains, Isolated from the International Space Station",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4945788/,Abstract,
"Draft Genome Sequences of Two Aspergillus fumigatus Strains, Isolated from the International Space Station",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4945788/,Acknowledgments,
"Draft Genome Sequences of Two Aspergillus fumigatus Strains, Isolated from the International Space Station",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4945788/,References,
Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,Abstract,
Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,Introduction,
Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,Results,
Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,Discussion,
Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,References,
Draft Genome Sequences of Biosafety Level 2 Opportunistic Pathogens Isolated from the Environmental Surfaces of the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5201052/,Abstract,
Draft Genome Sequences of Biosafety Level 2 Opportunistic Pathogens Isolated from the Environmental Surfaces of the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5201052/,Acknowledgments,
Draft Genome Sequences of Biosafety Level 2 Opportunistic Pathogens Isolated from the Environmental Surfaces of the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5201052/,References,
Draft Genome Sequences of Several Fungal Strains Selected for Exposure to Microgravity at the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391430/,Abstract,
Draft Genome Sequences of Several Fungal Strains Selected for Exposure to Microgravity at the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391430/,Acknowledgments,
Draft Genome Sequences of Several Fungal Strains Selected for Exposure to Microgravity at the International Space Station,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391430/,References,
Human presence impacts fungal diversity of inflated lunar/Mars analog habitat,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/,Abstract,
Human presence impacts fungal diversity of inflated lunar/Mars analog habitat,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/,Results,
Human presence impacts fungal diversity of inflated lunar/Mars analog habitat,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/,Discussion,
Human presence impacts fungal diversity of inflated lunar/Mars analog habitat,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/,Conclusions,
Human presence impacts fungal diversity of inflated lunar/Mars analog habitat,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/,References,
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,Abstract,
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,Introduction,
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,Results,
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,Discussion,
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,References,
"Draft Genome Sequences from a Novel Clade of Bacillus cereus Sensu Lato Strains, Isolated from the International Space Station",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5552977/,Abstract,
"Draft Genome Sequences from a Novel Clade of Bacillus cereus Sensu Lato Strains, Isolated from the International Space Station",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5552977/,Acknowledgments,
"Draft Genome Sequences from a Novel Clade of Bacillus cereus Sensu Lato Strains, Isolated from the International Space Station",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5552977/,References,
Draft Genome Sequences of Acinetobacter and Bacillus Strains Isolated from Spacecraft-Associated Surfaces,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805884/,Abstract,
Draft Genome Sequences of Acinetobacter and Bacillus Strains Isolated from Spacecraft-Associated Surfaces,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805884/,References,
KatharoSeq Enables High-Throughput Microbiome Analysis from Low-Biomass Samples,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5864415/,Abstract,
KatharoSeq Enables High-Throughput Microbiome Analysis from Low-Biomass Samples,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5864415/,Introduction,
